14,32,30
13,32,30
12,32,30
11,32,30
10,32,30
9,32,30
8,32,30
7,32,30
6,32,30
5,32,30
4,32,30
3,32,30
2,32,30
2,33,30
3,33,30
4,33,30
5,33,30
6,33,30
7,33,30
8,33,30
9,33,30
10,33,30
11,33,30
12,33,30
13,33,30
14,33,30
15,33,30
16,33,30
17,33,30
18,33,30
19,33,30
20,33,30
21,33,30
22,33,30
23,33,30
24,33,30
25,33,30
26,33,30
26,34,30
25,34,30
24,34,30
23,34,30
22,34,30
21,34,30
20,34,30
19,34,30
18,34,30
17,34,30
16,34,30
15,34,30
14,34,30
13,34,30
12,34,30
11,34,30
10,34,30
9,34,30
8,34,30
7,34,30
6,34,30
5,34,30
4,34,30
3,34,30
2,34,30
2,35,30
3,35,30
4,35,30
5,35,30
6,35,30
7,35,30
8,35,30
9,35,30
10,35,30
11,35,30
11,36,30
10,36,30
9,36,30
8,36,30
7,36,30
6,36,30
5,36,30
4,36,3
3,36,30
2,36,30
2,37,30
3,37,30
4,37,30
5,37,30
6,37,30
7,37,30
8,37,30
9,37,30
10,37,30
11,37,30
11,38,30
10,38,30
9,38,30
8,38,30
7,38,30
6,38,30
5,38,30
4,38,30
3,38,30
2,38,30
2,39,30
3,39,30
4,39,30
5,39,30
6,39,30
7,39,30
8,39,30
9,39,30
10,39,30
11,39,30
11,40,30
10,40,30
9,40,30
8,40,30
7,40,30
6,40,30
5,40,30
4,40,30
3,40,30
2,40,30
2,41,30
3,41,30
4,41,30
5,41,30
6,41,30
7,41,30
8,41,30
9,41,30
10,41,30
11,41,30
11,42,30
10,42,30
9,42,30
8,42,30
7,42,30
6,42,30
5,42,30
4,42,30
3,42,30
2,42,30
2,43,30
3,43,30
4,43,30
5,43,30
6,43,30
7,43,30
8,43,30
9,43,30
10,43,30
11,43,30
11,44,30
10,44,30
9,44,30
8,44,30
7,44,30
6,44,30
5,44,30
4,44,30
3,44,30
2,44,30
2,45,30
3,45,30
4,45,30
5,45,30
6,45,30
7,45,30
8,45,30
9,45,30
10,45,30
11,45,30
11,46,30
10,46,30
9,46,30
8,46,30
7,46,30
6,46,30
5,46,30
4,46,30
3,46,30
2,46,30
2,47,30
3,47,30
4,47,30
5,47,30
6,47,30
7,47,30
8,47,30
9,47,30
10,47,30
11,47,30
11,48,30
10,48,30
9,48,30
8,48,30
7,48,30
6,48,30
5,48,30
4,48,30
3,48,30
2,48,30
2,49,30
3,49,30
4,49,30
5,49,30
6,49,30
7,49,30
8,49,30
9,49,30
10,49,30
11,49,30
11,50,30
10,50,30
9,50,30
8,50,30
7,50,30
6,50,30
5,50,30
4,50,30
3,50,30
2,50,30
2,51,30
3,51,30
4,51,30
5,51,30
6,51,30
7,51,30
8,51,30
9,51,30
10,51,30
11,51,30
11,52,30
10,52,30
9,52,30
8,52,30
7,52,30
6,52,30
5,52,30
4,52,30
3,52,30
2,52,30
